,uuid,org_uuid,announced_on,money_raised_usd,num_investors,investment_type,lead_investor_rank,post_money_valuation_usd,prev_rounds,country_code,amount_delta,holding_time
221095,3f1df355-3eb0-480f-83d9-836ec03f188d,755d6acb-039e-41f2-a39c-29e99ea16f47,2923430400,350000000.0,1.0,series_b,2282919.0,3350000000.0,0.0,CHN,350000000.0,1694.0
465471,ca7c3086-11d4-4577-84e9-aa979f59a082,7566c1f9-0eef-4615-af13-e1137b2cec35,3034800000,360000.0,1.0,pre_seed,92336.0,6610000.0,0.0,IND,360000.0,48.0
347828,d097a05a-c390-43ad-8033-23ad7349eed1,7567ffa0-7e1c-5f25-6ff8-9ac3d58a331a,2985292800,121000000.0,6.0,series_c,93333.0,390000000.0,2.0,IND,101000000.0,347.0
482510,e769876a-ae15-48fc-9e4d-516ab29872ae,756e661c-943e-4123-b5d1-72c783b4829b,3041193600,70000000.0,9.0,series_a,28860.0,500000000.0,0.0,GBR,70000000.0,866.0
480306,79e4496f-c788-4870-b84a-fb9237fc2ce2,756ee776-4210-43db-97fd-6c8ddcb30cd3,3040243200,144214092.0,7.0,series_c,114098.0,779535629.0,4.0,CAN,93493302.0,232.0
372053,2c43aea5-c805-421b-b72c-5e5f8d63d4a5,757c2ee8-0ef9-4f66-809d-3b441542f7b6,2988144000,175000.0,1.0,seed,132047.0,1069647.0,0.0,other,175000.0,889.0
276598,a657a8a6-ead9-4092-b5be-fd6455b8ecb6,7583b2fa-83f2-462f-a8ef-014cc5da40cd,2955830400,35000.0,1.0,seed,10.0,2035000.0,0.0,other,35000.0,153.0
70574,329ac117-5d14-85a6-a973-47e2c493e8a7,758a79aa-cf07-1c15-2843-e21ce34000fd,2796422400,150000000.0,10.0,other,26457.0,1000000000.0,5.0,USA,95000000.0,307.0
471000,94977f83-511f-41b0-96d1-51a5955a7a45,75996672-3f4c-489c-b2b0-30992b793416,3036960000,3000000.0,4.0,seed,80855.0,23000000.0,0.0,USA,3000000.0,108.0
249619,2a87ecf6-a024-468f-91f6-b4f68bec9112,75a5cbfd-85e0-5f78-6364-585543a70dd9,2942611200,150000000.0,9.0,series_d,10517.0,1250000000.0,4.0,USA,50000000.0,287.0
446176,7ff07ed5-d245-40e2-8882-c05b944b1d7d,75a5cbfd-85e0-5f78-6364-585543a70dd9,3028060800,100000000.0,7.0,series_d,4160.0,1600000000.0,5.0,USA,-50000000.0,989.0
126559,bfd7d9ed-f1b8-8e05-ffe5-b7c2ecba4ea8,75a946dd-1ee6-ae0a-80e6-5fad174c3af0,2853878400,100000000.0,11.0,series_d,94849.0,1000000000.0,2.0,USA,58000000.0,316.0
266615,a5914a04-df44-494b-b2ac-2986632eb988,75c63108-f05b-369b-f583-45fc72b2886f,2952547200,5000000.0,3.0,series_b,327302.0,37000000.0,0.0,IND,5000000.0,3857.0
165510,06b3e7a2-5ebb-3d74-a418-13525d226495,75c7ba8b-0d08-c884-8d88-ea209260cb2a,2362089600,20000000.0,4.0,series_b,173163.0,50000000.0,0.0,USA,20000000.0,676.0
132339,ff58b3f3-2222-8425-dce8-21b1f9abb8d4,75e047db-0f70-b7de-31b9-95633b2be2be,2858803200,550000000.0,10.0,series_d,37401.0,1300000000.0,1.0,other,548000000.0,582.0
161684,0ef2f269-8315-9b7e-2c99-79eca0b8eaa2,75e047db-0f70-b7de-31b9-95633b2be2be,2906928000,1500000000.0,11.0,series_e,25.0,5000000000.0,2.0,other,950000000.0,557.0
231083,3edde76d-832b-4239-b8ab-2c110979ad89,75e047db-0f70-b7de-31b9-95633b2be2be,2929392000,920000000.0,3.0,other,107.0,9500000000.0,3.0,other,-580000000.0,260.0
312805,983516e8-d098-4701-9ff6-f753de114698,75e047db-0f70-b7de-31b9-95633b2be2be,2979676800,375000000.0,5.0,other,43455.0,12500000000.0,6.0,other,-825000000.0,85.0
432291,16208b2b-1b9d-4dac-8f46-e2cbb0963b20,75e2c515-277f-2d9a-0d5a-d7792ffcb5d0,3022704000,298000000.0,1.0,series_c,1329.0,3000000000.0,2.0,GBR,261000000.0,1242.0
240773,1f047f4f-f060-467b-bf50-f8730631572a,75ea7c49-15ef-4d9e-9613-dd8f819d751a,2879798400,186590.0,1.0,seed,143805.0,715260.0,0.0,GBR,186590.0,1038.0
256943,d896be03-45ce-4763-a14f-1520ff95fe99,75eb6e20-3f40-468f-b5b1-a6d58d4565fa,2929737600,4500000.0,1.0,series_a,88212.0,15500000.0,1.0,other,3975000.0,340.0
288423,a3c84f1f-a2d8-4922-84ec-96a26ed5ed35,75f57175-d9e9-41e8-9fb2-bd67244e4b6e,2964988800,42963939.0,4.0,series_a,29595.0,214819693.0,0.0,CHN,42963939.0,1994.0
219240,8d1bcc9d-91ee-48b6-912b-8dec1b1213b1,7603d197-1fde-458b-abeb-7e11cba0b8ae,2922134400,199051578.0,4.0,series_d,119746.0,1000000000.0,1.0,CHN,125278607.0,402.0
232613,9d204385-3225-4c3d-92ac-f33820ea9948,76211a32-cd3b-48b1-82d8-edeb686f9abc,2921529600,85000.0,1.0,pre_seed,2047888.0,1585000.0,0.0,other,85000.0,139.0
414391,b3a6fa3d-7f25-4418-a3af-aa34d7166900,76234d85-17f6-46a3-b177-9e726f5ef439,2966630400,13898898.0,1.0,series_a,581438.0,83393388.0,0.0,AUS,13898898.0,368.0
413546,2694582e-2ec9-4e1e-af2f-aaa16579328a,76234d85-17f6-46a3-b177-9e726f5ef439,3014755200,29922158.0,2.0,series_b,581438.0,329143732.0,1.0,AUS,16023260.0,557.0
260745,3af4c788-792c-43e1-a16b-7dd27bb58821,76278924-3fea-46fa-ab7d-883d4eea6f2f,2772835200,1100000000.0,1.0,private_equity,2845.0,5000000000.0,0.0,other,1100000000.0,6907.0
318291,d64dc467-7946-4e33-a53c-312edfe25c12,76314244-f242-307d-29f8-a338d6894498,2945203200,50000.0,1.0,pre_seed,132612.0,2050000.0,0.0,other,50000.0,2311.0
375684,d53eb42e-63b9-4b79-9504-c1390cfb4e01,76314244-f242-307d-29f8-a338d6894498,2966371200,400000.0,1.0,seed,2115823.0,5400000.0,1.0,other,350000.0,245.0
375685,3a35254f-da3d-4396-957c-c94ffc4869de,76314244-f242-307d-29f8-a338d6894498,2990044800,500000.0,1.0,seed,768002.0,10000000.0,2.0,other,100000.0,274.0
335709,732bf704-ba5b-41f1-be8f-f7aad92ae994,763657bd-6e03-4167-8052-49ac16004fa1,2987539200,21300000.0,5.0,series_b,110545.0,133000000.0,1.0,BRA,12800000.0,411.0
436887,fa23d440-fcf9-4ad7-96c5-26a073057e0f,763657bd-6e03-4167-8052-49ac16004fa1,3024432000,54019015.0,8.0,series_c,110545.0,396139440.0,2.0,BRA,32719015.0,427.0
47711,b7b2d1b6-7806-991a-d0ea-0d8146ef00a9,763a38db-806a-34ee-c934-1c16f09e13a2,2775772800,50000000.0,5.0,series_c,57842.0,1050000000.0,2.0,USA,30000000.0,889.0
246812,bc30231e-4d00-4e71-b048-33a6cd7629bc,763a38db-806a-34ee-c934-1c16f09e13a2,2940883200,150000000.0,1.0,series_e,11171.0,3200000000.0,4.0,USA,40000000.0,1267.0
107215,90d97b5b-1c67-8032-7413-3db3ce16d1e5,763bcbca-60dd-5f65-0910-af1abe027b1b,2837980800,6000000.0,5.0,series_a,92732.0,36000000.0,0.0,USA,6000000.0,705.0
175359,789854f7-4b38-95be-3162-c84bda3b6526,763bcbca-60dd-5f65-0910-af1abe027b1b,2893190400,5000000.0,1.0,series_b,37617.0,60000000.0,2.0,USA,-10000000.0,35.0
264696,8d182d42-e70b-43d0-8fca-21758582898b,763d5c9b-bb07-1b38-6027-58781ac0f0a6,2898547200,2950000.0,5.0,series_a,139113.0,3450000.0,1.0,USA,1150000.0,650.0
461311,357b5a60-34e0-4013-b506-365e702ba09e,763f7a66-8416-4262-8f8e-64edf50e0c62,3033504000,200000000.0,6.0,series_d,4160.0,1700000000.0,0.0,USA,200000000.0,1142.0
452149,d4c7cc78-44ef-4bf7-a451-0273a50a9540,764173cc-6ba5-4c3f-9e77-5b29878705b5,3030393600,30000000.0,5.0,series_a,1719.0,180000000.0,0.0,CHN,30000000.0,2567.0
460000,5178ef3a-04dd-4ed7-9c0c-e181d03055b0,7664933d-34e9-4b45-a8ac-8de34733b003,3033331200,1330000.0,1.0,pre_seed,70399.0,6650000.0,0.0,USA,1330000.0,888.0
475912,c57fe177-c426-4d69-b5fb-fd6e2cf3a5b3,767a6f29-fc80-4f2d-8f92-685035263b66,3034627200,300000.0,4.0,pre_seed,855228.0,5300000.0,0.0,other,300000.0,243.0
406826,1d91a454-3004-4e94-96f6-f395913c1a7b,76816673-8f24-4212-b1aa-f2a6fdd47935,3011731200,150000000.0,1.0,series_e,7.0,1000000000.0,1.0,USA,0.0,695.0
433369,aefed1b9-0446-47ab-932f-d9197528c517,76816673-8f24-4212-b1aa-f2a6fdd47935,3023136000,200000000.0,6.0,other,90473.0,2500000000.0,2.0,USA,50000000.0,132.0
417458,0fb415e9-e706-46c0-b0db-89a6672870b9,768af957-c662-54bb-de94-f65aa036ad4c,3016483200,11000000.0,2.0,series_b,77167.0,51000000.0,1.0,USA,7675926.0,648.0
422554,cb6ec5ed-c4cc-46ad-a5b0-532d67e52730,76946681-30f5-2e34-dc63-6363cc7628d6,3018816000,86000000.0,16.0,series_c,4229.0,450000000.0,2.0,USA,46000000.0,663.0
468564,70ad60da-b76f-4890-860c-e0e17a535f99,76949f58-12e3-bb76-9e5b-d45bfaaffaf2,3035836800,5000000.0,1.0,corporate_round,567.0,30120000.0,0.0,IND,5000000.0,3726.0
473563,185ebfd6-af08-427c-b559-b5037d012f20,7699b57e-dc93-f8ff-daac-74542e5fe81f,3037651200,645389606.0,9.0,private_equity,10517.0,1000000000.0,5.0,CHE,614158805.0,1316.0
463319,fb4fb4ec-59f5-4830-8435-a365e299c102,76a7cc4e-0ff4-461b-8986-3f79f7c16d39,3018211200,1000000.0,1.0,seed,440239.0,11000000.0,2.0,other,793126.0,115.0
153269,c5c29b7f-10bc-4158-6755-79baee6640cb,76ac40ac-5035-c5b3-e97d-600b90ea123c,2876774400,50000000.0,9.0,series_b,52260.0,500000000.0,1.0,USA,35000000.0,827.0
357504,50f313cb-8fcd-4550-ae71-f25a915d3cb6,76ba1f55-1566-401d-8df5-6e9e80fb1ffb,2995833600,3000000.0,9.0,seed,44056.0,15000000.0,1.0,GBR,2875000.0,104.0
480753,1abfe2b7-5059-4996-be0d-8cfc049bd295,76bb0dbf-173e-4c94-b262-3f93d531d238,2937600000,20000.0,1.0,pre_seed,224487.0,520000.0,0.0,USA,20000.0,0.0
94882,b1401582-5a89-cbc9-ab31-16d598d76594,76bf5088-b164-58df-5214-6dcf154efc1f,2826748800,32500000.0,5.0,private_equity,156359.0,80000000.0,4.0,USA,15500000.0,717.0
382874,149f0a9e-f679-490a-9b13-9b6576b9234a,76c974e7-1035-42c1-9d04-65af8b5d7f9e,3003955200,50000000.0,3.0,other,1719.0,675000000.0,2.0,USA,3000048.0,84.0
418721,7547e1fa-88f4-4ebd-9144-63b0bf92779b,76c974e7-1035-42c1-9d04-65af8b5d7f9e,3017088000,210000000.0,6.0,series_c,99440.0,3750000000.0,3.0,USA,160000000.0,152.0
183535,347453f8-b204-4d3a-9dca-6b2b82875094,76cd223b-fe81-dad0-c342-dda3517029d5,2895350400,1909480.0,2.0,seed,285203.0,6554161.0,0.0,CHE,1909480.0,853.0
211298,f8a567a0-3ca8-4f50-989d-fd0dd3d70867,76cfc304-b476-4eb5-90df-9363d171f5bb,2917209600,16779331.0,1.0,corporate_round,202609.0,83896652.0,0.0,ISR,16779331.0,3083.0
352973,f41c3c27-e9ac-4ce6-ac9b-56d07812dc5d,76db4367-1c56-dea7-a3ed-d56e0343fa50,2994105600,60000000.0,9.0,series_d,125523.0,490000000.0,3.0,USA,35000000.0,572.0
292700,5ed93c89-3fde-48ae-92ad-9b7ed749e02a,76e0d11a-3e6b-12b4-7b0b-b4a5a34fba35,2968012800,99868506.0,8.0,other,28860.0,460504779.0,5.0,SWE,88614709.0,230.0
358296,6cd79d66-0496-4121-b2e7-3a99b8ad1f99,76e0d11a-3e6b-12b4-7b0b-b4a5a34fba35,2996179200,102947695.0,8.0,other,28860.0,823581562.0,6.0,SWE,3079189.0,326.0
75375,5aa6d03e-ddaf-d1e9-f9ac-9ca6693b0f65,76fb0e80-ed25-2a55-16d7-58a4bfd94c34,2802384000,542000000.0,9.0,series_b,107.0,2042000000.0,0.0,USA,542000000.0,1754.0
112968,8e3cd912-3e96-4563-5486-49e97fe38d57,76fb0e80-ed25-2a55-16d7-58a4bfd94c34,2842905600,793500000.0,10.0,series_c,1405.0,4493500000.0,1.0,USA,251500000.0,469.0
176331,73d0274d-5619-f4fe-9a3f-5f54d2633c7b,76fb0e80-ed25-2a55-16d7-58a4bfd94c34,2896732800,502000000.0,9.0,series_d,948.0,6002000000.0,2.0,USA,-291500000.0,623.0
194362,d7c16ddf-f3a4-4a69-ba8a-9da644ca363a,76fb0e80-ed25-2a55-16d7-58a4bfd94c34,2908915200,461000000.0,2.0,series_d,2061.0,5961000000.0,3.0,USA,-41000000.0,141.0
356019,06a0d328-d791-43d5-9fe3-c1416588258e,770bc4dc-30f8-a4b6-2aa3-f0540179a0a2,2947708800,1865735.0,5.0,other,55117.0,6908262.0,1.0,GBR,-1421216.0,870.0
375156,d12cb27d-2b7c-4d15-bbd1-f34d232368e2,770bc4dc-30f8-a4b6-2aa3-f0540179a0a2,2960928000,348276.0,4.0,other,55117.0,5508654.0,2.0,GBR,-1517459.0,153.0
356232,c6836b3c-387d-4a9c-8a9d-5779177e782c,770bc4dc-30f8-a4b6-2aa3-f0540179a0a2,2965075200,600650.0,4.0,other,55117.0,5849992.0,3.0,GBR,252374.0,48.0
356222,b19b1c6e-613a-4e6f-b677-7dd92ceeee02,770bc4dc-30f8-a4b6-2aa3-f0540179a0a2,2972505600,478064.0,4.0,other,55117.0,5507062.0,4.0,GBR,-122586.0,86.0
355149,1fb8f9b9-6e2f-4777-bbe7-5f40640c62b1,770bc4dc-30f8-a4b6-2aa3-f0540179a0a2,2989440000,667267.0,4.0,other,55192.0,19982843.0,5.0,GBR,189203.0,196.0
432724,668a00a6-204e-4980-a262-e9b8446e68e5,7727463d-410b-4d54-bd3c-7e6d8a56f726,3022704000,217640.0,1.0,other,116416.0,2394035.0,0.0,BRA,217640.0,34620.0
434860,ff812b46-9227-46fb-a96d-3461e8c7cde3,7727c891-75f9-4353-a971-c4af3768a763,3023568000,1583364515.0,1.0,other,119815.0,15833645151.0,0.0,AUS,1583364515.0,16002.0
478902,ed6b421b-93ed-488c-bbad-3fef62de3eaf,772f294f-8e88-42ba-8319-7bf7ffe33b93,2998339200,115000.0,1.0,pre_seed,2066925.0,215000.0,0.0,USA,115000.0,58.0
303929,e82995cc-d10f-4a91-a3fb-74d4768c88d0,7743ceb7-6ba4-481a-b3aa-748c1fd70348,2974492800,392544.0,1.0,pre_seed,9334.0,1925919.0,0.0,GBR,392544.0,369.0
469530,b4f9a6ac-65b2-46e6-8a44-a01d5e0069f4,77528326-2cce-48a6-8132-fb6b1fddea11,3036009600,10000000.0,12.0,series_a,81989.0,100000000.0,0.0,GBR,10000000.0,1171.0
107619,63d8903e-6a1f-a350-3360-46728d4c1445,7754edd6-614f-223c-146b-001923a3b706,2806704000,95676.0,1.0,pre_seed,112026.0,172217.0,0.0,BRA,95676.0,343.0
193891,06742a6f-3609-4fa8-93c7-c4196649bf49,775b4572-0318-50d9-a8d1-19e384faa920,2871763200,100000.0,1.0,seed,257493.0,6100000.0,0.0,USA,100000.0,366.0
395096,924da152-fdb6-4b9b-997f-726548b99e6a,776058b9-3cb7-4968-9cec-f50bd1b6cbd3,2979676800,218874.0,1.0,pre_seed,246783.0,2553532.0,1.0,other,168874.0,116.0
442282,7f3b7a8c-591a-4955-9397-7783a3aecfdc,776058b9-3cb7-4968-9cec-f50bd1b6cbd3,3003436800,336270.0,1.0,seed,246783.0,5044043.0,3.0,other,136270.0,105.0
457822,cb71e8a7-0831-4232-84a7-ca31ad7ed55f,776498c7-b11e-462e-9f9d-84542fb6fb8c,3012768000,56000.0,1.0,pre_seed,11528.0,1356000.0,0.0,other,56000.0,171.0
123457,a2d561e5-541d-265e-e585-9e4b59f0800c,77684ef9-e3a1-b31a-b429-556871c629e5,2844633600,120000.0,3.0,seed,45.0,453333.0,0.0,USA,120000.0,205.0
284715,7555d16f-8e12-4271-a407-07cbee40a899,776d4a59-5f7b-4b45-9561-013baa260d85,2962828800,75000000.0,4.0,series_c,3870.0,490000000.0,2.0,USA,50000000.0,344.0
423201,e23b9899-510c-4743-bbe6-f75b5115841e,77756e63-447f-444e-af17-93b6db2707ac,3018988800,20000000.0,4.0,series_a,199211.0,70000000.0,0.0,USA,20000000.0,5722.0
250908,89e0eae4-a255-4013-ad55-3f926f26a831,7778d0da-cfc4-2a74-24c4-3853c2cc6735,2942956800,2500000.0,3.0,seed,1157478.0,13000000.0,3.0,USA,503892.0,319.0
224770,e43dee19-bf0e-4493-b65f-0be59ff505ad,7786bc09-4c5a-c419-d98f-953387bfb700,2933798400,749716.0,4.0,other,253402.0,2965791.0,1.0,GBR,397251.0,688.0
254985,ef68e917-5e1f-412f-9564-c41406e28f9a,77a461b3-edfe-df4f-0f82-7227d92ddd63,2949955200,120000000.0,10.0,series_d,1765.0,575000000.0,5.0,IND,0.0,330.0
301350,a3a45a89-f1bf-4ef5-81a6-d9912c864f64,77a461b3-edfe-df4f-0f82-7227d92ddd63,2973456000,110000000.0,13.0,series_d,948.0,815000000.0,6.0,IND,-10000000.0,272.0
438637,b55cf5b4-f879-4ed4-af0b-10ffd81f13e0,77a461b3-edfe-df4f-0f82-7227d92ddd63,3025036800,145000000.0,7.0,other,567.0,1156000000.0,8.0,IND,70000000.0,156.0
457497,e9c6a5d6-a80a-42fd-90ff-2dde25fe5552,77ba0758-bffa-4f32-a931-286dbcc8a460,3032380800,115000000.0,7.0,series_c,4160.0,575000000.0,4.0,USA,61000000.0,618.0
101801,0ee015a9-6fe5-6b8d-028e-478b97f11883,77bc6088-7168-010b-cd4b-700732138d82,2495318400,16000000.0,2.0,series_a,87502.0,59000000.0,0.0,USA,16000000.0,7331.0
429021,b6a5362d-c147-452e-b06b-9a36efb5ccda,77c7aefb-ffee-4c7f-8e11-d563e376d3e8,3020025600,1175000.0,2.0,other,44691.0,11175000.0,0.0,USA,1175000.0,500.0
356456,662f7f8c-a72e-4085-b810-a3eb8cfde1d6,77e2c167-e54e-aa86-1c4c-fa5a7d81d785,2827440000,887650.0,1.0,other,116258.0,3599218.0,0.0,GBR,887650.0,4748.0
355990,4a22c2cb-13f2-4eba-85a3-6941a9bafc49,77e2c167-e54e-aa86-1c4c-fa5a7d81d785,2933884800,773136.0,1.0,other,116258.0,6205755.0,1.0,GBR,-114514.0,1232.0
355154,7f762454-e592-433e-aa65-efe7618296f6,77e2c167-e54e-aa86-1c4c-fa5a7d81d785,2985033600,610254.0,3.0,other,116258.0,7689014.0,2.0,GBR,-162882.0,592.0
375174,54e6bdef-8e7f-419c-9c88-e16625c700db,77e2c167-e54e-aa86-1c4c-fa5a7d81d785,2995228800,647601.0,3.0,other,116258.0,8395122.0,3.0,GBR,37347.0,118.0
237112,bf5b7eb7-eaf4-45b3-b8b4-831413d73b38,77e35b07-44c5-cc5d-380e-922252ed8366,2933539200,50000000.0,1.0,corporate_round,543806.0,1150000000.0,0.0,other,50000000.0,2176.0
393204,d7f23d90-3580-42cd-965e-d1820593f92b,77f49498-fe49-40fc-a091-c63944609d48,3006979200,550000000.0,5.0,private_equity,487319.0,1000000000.0,0.0,SWE,550000000.0,9236.0
111334,64726e8c-d49c-127e-6da2-e84410ccc058,77f5ab1d-5d3f-a303-01e4-36d78196d148,2841696000,7200000.0,1.0,series_a,8419.0,42200000.0,0.0,GBR,7200000.0,4401.0
174281,73e3bfee-bd7d-1d73-6773-68a31c525e28,77f5d103-3da1-9b67-721d-ede97874bae4,2869084800,266596.0,1.0,seed,1532046.0,2399359.0,0.0,FIN,266596.0,0.0
153329,879dea36-0713-c548-76ea-982536706635,78026a9a-2077-2253-1cdc-20ecae5a0421,2395872000,10800000.0,5.0,series_b,246462.0,26000000.0,0.0,USA,10800000.0,702.0
89013,7f1db017-1adf-22af-98dd-5998620dbf9b,7809cb02-bc11-d29b-7c33-2595a224e822,2794003200,1200000.0,2.0,seed,257493.0,9600000.0,0.0,USA,1200000.0,137.0
89014,54d19349-4d95-a83c-ec87-89e0a6098839,7809cb02-bc11-d29b-7c33-2595a224e822,2837980800,3000000.0,3.0,other,257493.0,28000000.0,1.0,USA,1800000.0,509.0
466371,e44c99f7-da16-47d1-86d9-6bd7625b603a,781b1f04-8681-4ca6-8564-ca7a387b6fcb,3035232000,11500000.0,3.0,seed,1592.0,41000000.0,0.0,USA,11500000.0,431.0
385770,011bc9cf-6fa9-4ba2-bd43-53ae815a41c0,781fc29a-8be9-413c-b3bf-62ce6474a4a3,3005078400,40000000.0,41.0,series_c,1765.0,325000000.0,2.0,USA,25000000.0,309.0
230982,1823c48b-79ca-45e3-aabd-af6933cd7ccd,7820343a-e044-4847-b9de-968c8bfdd111,2908742400,200000.0,2.0,seed,18215.0,2300000.0,0.0,USA,200000.0,83.0
85337,d816b276-67f7-95ff-4bf3-908993708c41,783f55b1-42ce-490f-252d-6592b31e7540,2801952000,241163.0,2.0,seed,180698.0,963809.0,0.0,GBR,241163.0,653.0
98102,d3e7ac4e-9d87-f2e5-3836-24fc24afeaa6,78453cad-1a27-5eba-0fb3-1b5e2466c7e3,2369260800,60000000.0,3.0,series_b,83455.0,280000000.0,1.0,USA,47700000.0,326.0
455693,85eeb563-e283-4a3a-8869-0dd7c19c455e,78619c0c-964e-4170-b930-81531b1d3214,3031776000,130000000.0,15.0,series_b,4160.0,1000000000.0,4.0,USA,119400000.0,195.0
352477,067a056f-799b-4120-a1ba-408fffdfaf41,786a7585-e735-48fb-b057-ad73ad4db30e,2871936000,36462.0,1.0,private_equity,408699.0,72924.0,0.0,other,36462.0,0.0
255288,d7c0ad5c-b239-42e9-b84c-a31aa9fef03c,7892e62c-2402-9c04-1014-48ea4b72d488,2945894400,38000000.0,7.0,series_b,54264.0,150000000.0,3.0,FRA,18000000.0,468.0
450807,ea95dd9b-11bf-4dab-9e3b-5450b786d463,789b6899-babd-42c0-9bd4-1a35d7bd3370,3030048000,2604976.0,4.0,seed,6699.0,22676559.0,0.0,other,2604976.0,215.0
329090,d4eb6f19-6b35-4ec3-b22b-bc6ca5f05359,78a1a7db-481b-7d16-19fa-b47aa29b0f5e,2982355200,1000000.0,1.0,seed,133370.0,23000000.0,0.0,USA,1000000.0,1402.0
441409,4843a3c4-e061-4251-a963-89fbb48c00bc,78afedbb-6ca5-49f7-b55a-1fff364abdce,3026073600,2000000.0,4.0,seed,7060.0,40000000.0,0.0,SGP,2000000.0,325.0
480475,c7f3f2a4-80a7-4db3-a1a4-ef625a878954,78afedbb-6ca5-49f7-b55a-1fff364abdce,3037564800,14000000.0,10.0,seed,7060.0,100000000.0,1.0,SGP,12000000.0,133.0
235796,2851c3c9-a56c-4c6b-8fb9-50e9558f3720,78b533e9-cf8b-4f4f-9258-b0705d9a5ccb,2932416000,800000000.0,2.0,private_equity,4160.0,1000000000.0,0.0,USA,800000000.0,2163.0
256371,cb00ae29-e3e4-4303-b3a2-375db428135a,78bdc045-3151-4a0c-b43b-199c3b7209e8,2941142400,20000.0,1.0,pre_seed,35923.0,320000.0,0.0,IND,20000.0,259.0
321826,054d5724-7f5e-4aae-aed7-673003ea8111,78cbbc43-5fe7-445d-8b59-2c6e85c81e2f,2982182400,362288.0,7.0,private_equity,263662.0,1619316.0,0.0,other,362288.0,1543.0
346443,0e509099-b2eb-4d8b-a39f-1e12cdbb3189,78d1acfa-b69f-1b14-2daf-c8af53089997,2991686400,50000000.0,6.0,series_b,330.0,925000000.0,2.0,USA,25000000.0,568.0
447897,1caab93d-2dc2-4e0c-8917-d4c3da004c10,78d1acfa-b69f-1b14-2daf-c8af53089997,3028665600,20000000.0,7.0,series_c,60732.0,1850000000.0,3.0,USA,-30000000.0,428.0
123182,f5d08f20-a14a-f441-c873-c2d98969dc52,78e544fa-357b-6226-e44a-0bfb08e27ea2,2820787200,310083.0,1.0,other,275.0,3894541.0,0.0,USA,310083.0,475.0
121935,abf187a7-f247-a564-31ad-be00cb80ff75,78e93b5d-22d1-827d-5a9a-ac400c63a5f2,2849644800,120000000.0,1.0,series_c,153870.0,320000000.0,3.0,ESP,108000000.0,202.0
188911,7b21edd4-130c-4621-be50-b9247a0c6ffa,78e93b5d-22d1-827d-5a9a-ac400c63a5f2,2905113600,160000000.0,7.0,series_e,153870.0,1400000000.0,5.0,ESP,60000000.0,259.0
439528,9c0852f9-bd3a-4d19-b2d9-26ab1e7e16be,78ece792-9fab-413b-af76-b8f2309fae34,3020371200,687025.0,1.0,pre_seed,32674.0,2038875.0,0.0,GBR,687025.0,0.0
435278,56cef666-6e19-410b-afa9-bbeebf58bf0e,78f0d020-f977-b258-5c6e-158c478b493b,3023740800,304000000.0,5.0,series_d,223594.0,2100000000.0,4.0,USA,226000000.0,194.0
358632,2072ea42-19dd-4d94-ae6a-419aa5c1c69f,78f39c65-8f59-478f-aa37-fd573613f11b,2996179200,6803107.0,2.0,series_a,146815.0,12018821.0,0.0,other,6803107.0,174.0
296351,6410ce74-b894-40f3-9537-229bc9e17ca7,78f8389a-1326-495c-8245-2b9ee0f935e1,2966371200,500000.0,1.0,seed,29575.0,6500000.0,1.0,USA,-120000.0,78.0
186432,22d35a87-75ad-43db-868c-92cb723b17b8,78fb9846-ab8d-1978-269b-0e90608d9098,2834697600,109864.0,1.0,other,338390.0,860610.0,0.0,other,109864.0,4320.0
410497,1db5bbea-b399-4c6c-a8ae-4bfab4c69157,7909a054-4087-451f-9180-9fc81ee7e70f,3009398400,557966522.0,10.0,series_a,39709.0,10849349039.0,0.0,CHN,557966522.0,8168.0
485005,336a04d6-08f4-40f7-bfb1-4e372061f300,7910ddf1-058f-49bb-9a25-85eddaaaf492,3041971200,43300000.0,3.0,series_b,17960.0,1200300000.0,2.0,USA,16500000.0,297.0
252158,ba6cde10-9c9e-48a4-9223-e64f6d9b3694,7911ac55-d349-4d3c-b636-cabeca052284,2787955200,400000.0,1.0,pre_seed,253812.0,1250000.0,0.0,other,400000.0,0.0
385966,881fa0fe-ec9f-48ac-b00f-cc26e019c0a8,7916bfc9-f7a0-4bde-a07e-0c1a78c2f843,2934835200,500000.0,1.0,pre_seed,783882.0,10000000.0,0.0,USA,500000.0,4383.0
238573,5f422f4a-87a4-4434-aab5-52fe96e36f89,791721d6-9180-4873-871f-9867ba86fb21,2934921600,18293616.0,10.0,series_b,103549.0,60293616.0,2.0,USA,11293616.0,261.0
475193,df113ae7-ad48-4100-84a4-86e79e1b52f0,7917a909-07bb-4591-a759-1dc6535513cb,3038256000,4000000.0,1.0,series_a,32531.0,16000000.0,0.0,ISR,4000000.0,1868.0
379004,60ca4839-e312-47a6-a942-9cdbe93a196c,791df0dc-ce3a-9550-7eb3-33a679ee7bf0,3003177600,20000000.0,8.0,series_b,3054.0,110000000.0,1.0,ISR,8000000.0,708.0
213783,427f2ae5-e784-45c3-8548-896aea495ce4,792535d4-6caf-4328-9e57-3207f72ae79d,2914876800,50000.0,3.0,seed,11735.0,2050000.0,0.0,USA,50000.0,499.0
430848,fe75e456-9af8-4d94-bc2e-b28759d34f9b,7926e382-df54-42d1-ac09-1734616003ad,2990044800,2936013.0,1.0,other,104862.0,5872024.0,0.0,NLD,2936013.0,11958.0
